ParName   Value   Gradient
sel_devs_fsh(31,3)     0.280186 -0.000122442
sel_devs_fsh(31,4)    -0.792684  0.000135087
sel_devs_fsh(31,5)    -0.743908  4.00268e-05
sel_devs_fsh(31,6)    -0.356806 -0.000217969
sel_devs_fsh(31,7)     0.274922  0.000102971
sel_devs_fsh(31,8)      0.30674  7.71295e-05
sel_devs_fsh(31,9)     0.226036  4.55615e-05
sel_devs_fsh(31,10)     0.154352  -0.00025721
sel_devs_fsh(31,11)    0.0998251   0.00014779
sel_devs_fsh(31,12)    0.0711193 -0.000106345
sel_devs_fsh(32,1)    -0.134985  2.90037e-05
sel_devs_fsh(32,2)     0.347177 -2.27158e-05
sel_devs_fsh(32,3)     0.155108 -0.000114581
sel_devs_fsh(32,4)     0.658928  0.000185494
sel_devs_fsh(32,5)   -0.0159681 -0.000123613
sel_devs_fsh(32,6)    -0.410217 -7.21369e-05
sel_devs_fsh(32,7)    -0.412972  4.63931e-05
sel_devs_fsh(32,8)    -0.301827  1.91951e-05
sel_devs_fsh(32,9)  -0.00416521 -3.54185e-05
sel_devs_fsh(32,10)    0.0317602 -0.000107903
sel_devs_fsh(32,11)    0.0401543  0.000284912
sel_devs_fsh(32,12)    0.0470052 -9.94676e-05
sel_devs_fsh(33,1)    -0.107501  1.00012e-05
sel_devs_fsh(33,2)    -0.382122 -4.37728e-05
sel_devs_fsh(33,3)     0.281015 -0.000107417
sel_devs_fsh(33,4)      0.24006  5.87497e-05
sel_devs_fsh(33,5)      0.19729 -4.18485e-05
sel_devs_fsh(33,6)     0.278533 -0.000165556
sel_devs_fsh(33,7)    -0.242108  0.000133703
sel_devs_fsh(33,8)   -0.0662757  0.000108529
sel_devs_fsh(33,9)   -0.0732211  4.76519e-05
sel_devs_fsh(33,10)   -0.0470625 -0.000251024
sel_devs_fsh(33,11)   -0.0448671  0.000264614
sel_devs_fsh(33,12)   -0.0337405 -1.47438e-05
sel_devs_fsh(34,1)    -0.153223  3.85318e-05
sel_devs_fsh(34,2)    -0.379079  8.47766e-06
sel_devs_fsh(34,3)     0.828154  0.000152332
sel_devs_fsh(34,4)     0.459914 -9.54698e-05
sel_devs_fsh(34,5)     0.150788 -8.20904e-06
sel_devs_fsh(34,6)    -0.237076 -0.000104054
sel_devs_fsh(34,7)      0.25046  2.70137e-05
sel_devs_fsh(34,8)    -0.113815   6.5158e-05
sel_devs_fsh(34,9)    -0.280951  8.87023e-05
sel_devs_fsh(34,10)    -0.245741  -8.5556e-05
sel_devs_fsh(34,11)    -0.176719  0.000226019
sel_devs_fsh(34,12)    -0.102703 -0.000173622
sel_devs_fsh(35,1)   -0.0806721 -1.68475e-05
sel_devs_fsh(35,2)    -0.152702 -2.38108e-05
sel_devs_fsh(35,3)     -0.54937  6.26665e-05
sel_devs_fsh(35,4)      0.30475  0.000215844
sel_devs_fsh(35,5)     0.422183  -5.3483e-05
sel_devs_fsh(35,6)    0.0117268  -0.00016821
sel_devs_fsh(35,7)   -0.0216451  9.65888e-05
sel_devs_fsh(35,8)     0.234154  8.53981e-05
sel_devs_fsh(35,9)    0.0190481  2.69065e-05
sel_devs_fsh(35,10)   -0.0545992 -0.000310833
sel_devs_fsh(35,11)   -0.0550464  0.000226965
sel_devs_fsh(35,12)   -0.0778267 -0.000133906
sel_devs_fsh(36,1)   -0.0357817  1.00001e-05
sel_devs_fsh(36,2)    -0.203575 -1.29868e-05
sel_devs_fsh(36,3)    -0.453727  3.90001e-05
sel_devs_fsh(36,4)     -0.29941  0.000106573
sel_devs_fsh(36,5)     0.259312  5.65179e-05
sel_devs_fsh(36,6)     0.617399 -1.69834e-05
sel_devs_fsh(36,7)      0.13661  4.38914e-05
sel_devs_fsh(36,8)   -0.0943405  1.69769e-05
sel_devs_fsh(36,9)    0.0325502  3.13951e-05
sel_devs_fsh(36,10)    0.0378828 -0.000188779
sel_devs_fsh(36,11)    0.0236988  0.000137918
sel_devs_fsh(36,12)   -0.0206186 -0.000210232
sel_devs_fsh(37,1)   -0.0799377  4.49673e-05
sel_devs_fsh(37,2)     0.170573 -3.48883e-05
sel_devs_fsh(37,3)    0.0743432 -0.000142943
sel_devs_fsh(37,4)   -0.0156584  8.73547e-05
sel_devs_fsh(37,5)    -0.223509 -7.30827e-05
sel_devs_fsh(37,6)    0.0621927 -0.000112282
sel_devs_fsh(37,7)    0.0797413  0.000147085
sel_devs_fsh(37,8)    0.0661814  0.000159486
sel_devs_fsh(37,9)    0.0479072  4.13509e-05
sel_devs_fsh(37,10)    -0.020944 -0.000232826
sel_devs_fsh(37,11)   -0.0844536  0.000233416
sel_devs_fsh(37,12)   -0.0764355 -0.000117215
sel_devs_fsh(38,1)   -0.0843913 -4.89181e-07
sel_devs_fsh(38,2)    -0.335439 -7.21076e-05
sel_devs_fsh(38,3)     0.679533 -5.29637e-05
sel_devs_fsh(38,4)   -0.0632109  0.000100152
sel_devs_fsh(38,5)    0.0334861   2.9353e-05
sel_devs_fsh(38,6)     -0.17204 -0.000230345
sel_devs_fsh(38,7)    0.0382649  2.63992e-05
sel_devs_fsh(38,8)     0.043233  4.11147e-05
sel_devs_fsh(38,9)   0.00974426  8.12972e-05
sel_devs_fsh(38,10)  -0.00860044 -0.000156848
sel_devs_fsh(38,11)   -0.0748504  0.000278217
sel_devs_fsh(38,12)   -0.0657297 -5.06108e-05
sel_devs_fsh(39,1)   -0.0397287 -7.30081e-05
sel_devs_fsh(39,2)    -0.146661 -4.54153e-05
sel_devs_fsh(39,3)    -0.667061   8.5302e-05
sel_devs_fsh(39,4)     0.731411  1.62982e-05
sel_devs_fsh(39,5)    0.0305721  -0.00012632
sel_devs_fsh(39,6)    -0.118207   3.1729e-05
sel_devs_fsh(39,7)  -0.00462038 -2.68407e-05
sel_devs_fsh(39,8)    0.0244147  1.99447e-05
sel_devs_fsh(39,9)    0.0483312  1.29318e-05
sel_devs_fsh(39,10)    0.0538725 -7.89126e-05
sel_devs_fsh(39,11)    0.0726676  0.000323223
sel_devs_fsh(39,12)    0.0150099 -0.000122305
sel_devs_fsh(40,1)   -0.0687008 -6.07776e-05
sel_devs_fsh(40,2)    0.0754371 -4.22733e-05
sel_devs_fsh(40,3)   0.00219399 -7.83521e-05
sel_devs_fsh(40,4)    -0.325091  0.000162327
sel_devs_fsh(40,5)      0.43962  7.91253e-05
sel_devs_fsh(40,6)     0.254769 -0.000122914
sel_devs_fsh(40,7)    -0.111548  6.64269e-05
sel_devs_fsh(40,8)    -0.157242  9.51715e-05
sel_devs_fsh(40,9)   -0.0613514 -2.73507e-05
sel_devs_fsh(40,10)   0.00239944 -0.000283941
sel_devs_fsh(40,11)  -0.00109295  0.000269551
sel_devs_fsh(40,12)   -0.0493934 -4.25602e-05
sel_devs_fsh(41,1)   -0.0968179 -2.51581e-05
sel_devs_fsh(41,2)    0.0932384 -2.75923e-05
sel_devs_fsh(41,3)     0.562873  2.28177e-05
sel_devs_fsh(41,4)   -0.0737701  9.04484e-05
sel_devs_fsh(41,5)     -0.30464  2.01002e-05
sel_devs_fsh(41,6)   -0.0495687 -3.97287e-05
sel_devs_fsh(41,7)   -0.0593373  5.84708e-05
sel_devs_fsh(41,8)   -0.0297653  9.44658e-05
sel_devs_fsh(41,9)   -0.0761651 -4.38771e-05
sel_devs_fsh(41,10)   -0.0336511 -0.000204158
sel_devs_fsh(41,11)    0.0184438  0.000212978
sel_devs_fsh(41,12)    0.0491592   -0.0001804
sel_devs_fsh(42,1)   -0.0563095 -2.44665e-06
sel_devs_fsh(42,2)     0.033119 -3.79368e-05
sel_devs_fsh(42,3)   -0.0518384 -6.70766e-06
sel_devs_fsh(42,4)     0.016865  6.25769e-05
sel_devs_fsh(42,5)   -0.0434329  3.95857e-05
sel_devs_fsh(42,6)   0.00804295 -9.62917e-05
sel_devs_fsh(42,7)    0.0282018 -7.18292e-06
sel_devs_fsh(42,8)   -0.0595734  0.000138262
sel_devs_fsh(42,9)   -0.0277299  0.000107299
sel_devs_fsh(42,10)    0.0030396 -0.000167794
sel_devs_fsh(42,11)    0.0515532  0.000206171
sel_devs_fsh(42,12)    0.0980598 -0.000277159
sel_devs_fsh(43,1)  -0.00550561  1.27774e-05
sel_devs_fsh(43,2)   -0.0675705  2.34728e-05
sel_devs_fsh(43,3)    -0.541574 -7.13719e-05
sel_devs_fsh(43,4)    -0.137306  0.000103658
sel_devs_fsh(43,5)   -0.0745807 -1.77584e-05
sel_devs_fsh(43,6)    0.0431104  -9.0771e-05
sel_devs_fsh(43,7)    0.0611836 -3.32721e-05
sel_devs_fsh(43,8)     0.130295 -2.04573e-05
sel_devs_fsh(43,9)      0.14609 -2.72822e-07
sel_devs_fsh(43,10)    0.0807165  3.16583e-05
sel_devs_fsh(43,11)     0.167839  0.000193552
sel_devs_fsh(43,12)     0.197302 -0.000119649
sel_devs_fsh(44,1)   -0.0348548  5.21901e-06
sel_devs_fsh(44,2)    -0.344607  3.16001e-06
sel_devs_fsh(44,3)     0.186639  2.57767e-05
sel_devs_fsh(44,4)    0.0380524  6.56784e-05
sel_devs_fsh(44,5)    -0.145197  9.17113e-05
sel_devs_fsh(44,6)   -0.0839558  -0.00012229
sel_devs_fsh(44,7)   -0.0454341  2.69621e-05
sel_devs_fsh(44,8)   -0.0104434  3.52184e-05
sel_devs_fsh(44,9)   0.00766514 -4.41294e-05
sel_devs_fsh(44,10)     0.152787 -0.000172751
sel_devs_fsh(44,11)      0.15247  0.000236336
sel_devs_fsh(44,12)     0.126878 -0.000156858
sel_devs_fsh(45,1)   0.00469575  4.93316e-05
sel_devs_fsh(45,2)    0.0790426 -9.61899e-05
sel_devs_fsh(45,3)     -0.60675  2.15553e-06
sel_devs_fsh(45,4)     0.435703  0.000108857
sel_devs_fsh(45,5)     0.161431  -5.2951e-05
sel_devs_fsh(45,6)    -0.251435 -6.41919e-05
sel_devs_fsh(45,7)   -0.0655297  1.47052e-05
sel_devs_fsh(45,8)     0.093171  0.000101211
sel_devs_fsh(45,9)    0.0960491 -5.94309e-05
sel_devs_fsh(45,10)    0.0286793 -0.000242093
sel_devs_fsh(45,11)   -0.0311663  0.000252917
sel_devs_fsh(45,12)    0.0561083 -2.22432e-05
sel_devs_fsh(46,1)    0.0109503  5.07363e-05
sel_devs_fsh(46,2)   -0.0550285 -6.11655e-05
sel_devs_fsh(46,3)    0.0409598 -5.55884e-06
sel_devs_fsh(46,4)     -1.07228  0.000130416
sel_devs_fsh(46,5)     0.419968  5.43448e-05
sel_devs_fsh(46,6)     0.353689 -8.34246e-05
sel_devs_fsh(46,7)     0.128062 -2.26311e-05
sel_devs_fsh(46,8)    0.0182372 -0.000108719
sel_devs_fsh(46,9)    0.0262237 -2.37147e-06
sel_devs_fsh(46,10)    0.0962319 -6.75676e-05
sel_devs_fsh(46,11)    0.0598329  0.000219243
sel_devs_fsh(46,12)   -0.0268453 -5.49811e-05
sel_devs_fsh(47,1)   -0.0232525   4.1142e-05
sel_devs_fsh(47,2)     0.198773 -3.04553e-05
sel_devs_fsh(47,3)     0.185594  6.23617e-05
sel_devs_fsh(47,4)     0.608494  8.72589e-05
sel_devs_fsh(47,5)     -1.08846 -5.09058e-05
sel_devs_fsh(47,6)   -0.0213843 -9.62096e-05
sel_devs_fsh(47,7)   0.00690462  5.33761e-05
sel_devs_fsh(47,8)    0.0358871  0.000145652
sel_devs_fsh(47,9)    0.0222374 -6.54228e-05
sel_devs_fsh(47,10)   -0.0398074 -2.80764e-05
sel_devs_fsh(47,11)    0.0316504  0.000110211
sel_devs_fsh(47,12)    0.0833669   -0.0001404
sel_devs_fsh(48,1)    0.0116865  1.11448e-05
sel_devs_fsh(48,2)    -0.202257 -2.64239e-05
sel_devs_fsh(48,3)     0.025081 -2.67604e-05
sel_devs_fsh(48,4)    -0.129437  0.000128527
sel_devs_fsh(48,5)      0.50357 -8.47654e-06
sel_devs_fsh(48,6)     -0.62224 -9.97608e-05
sel_devs_fsh(48,7)    -0.137655 -8.35675e-06
sel_devs_fsh(48,8)    0.0642372  8.23428e-05
sel_devs_fsh(48,9)     0.130344  4.81489e-06
sel_devs_fsh(48,10)     0.143925 -0.000158359
sel_devs_fsh(48,11)     0.113057  0.000172566
sel_devs_fsh(48,12)    0.0996877 -7.01213e-05
sel_devs_fsh(49,1)   -0.0187352  7.81313e-06
sel_devs_fsh(49,2)     0.151306 -1.46673e-06
sel_devs_fsh(49,3)   -0.0372493  2.46282e-05
sel_devs_fsh(49,4)    -0.141436  7.23347e-05
sel_devs_fsh(49,5)   -0.0997256 -7.45844e-06
sel_devs_fsh(49,6)     0.286693 -6.50955e-05
sel_devs_fsh(49,7)     0.124211  5.31776e-05
sel_devs_fsh(49,8)    -0.145264  8.57217e-05
sel_devs_fsh(49,9)    -0.120708 -4.81169e-05
sel_devs_fsh(49,10)  0.000712551  -0.00010471
sel_devs_fsh(49,11)  -0.00324824  0.000106972
sel_devs_fsh(49,12)   0.00344381 -0.000118335
sel_devs_fsh(50,1)    -0.013109   1.7599e-05
sel_devs_fsh(50,2)    -0.515155  2.02703e-05
sel_devs_fsh(50,3)      1.08755  6.17356e-05
sel_devs_fsh(50,4)     0.191104  0.000100967
sel_devs_fsh(50,5)    -0.175333 -8.30528e-05
sel_devs_fsh(50,6)   -0.0935923 -8.99678e-05
sel_devs_fsh(50,7)    -0.165549  3.66939e-05
sel_devs_fsh(50,8)    -0.130828  3.10721e-05
sel_devs_fsh(50,9)    -0.114838 -4.75191e-05
sel_devs_fsh(50,10)   -0.0339091  2.71665e-06
sel_devs_fsh(50,11)   -0.0209667  7.13498e-05
sel_devs_fsh(50,12)     -0.01537 -3.91124e-05
sel_devs_fsh(51,1)    0.0708839   2.3269e-05
sel_devs_fsh(51,2)    -0.110893 -1.24764e-05
sel_devs_fsh(51,3)     -1.45781  3.70262e-05
sel_devs_fsh(51,4)      1.07305  3.06218e-05
sel_devs_fsh(51,5)     0.300933  4.57749e-05
sel_devs_fsh(51,6)    0.0285468 -0.000134913
sel_devs_fsh(51,7)   -0.0708978  4.65363e-05
sel_devs_fsh(51,8)     0.232963  8.89256e-05
sel_devs_fsh(51,9)    0.0822532 -6.44247e-05
sel_devs_fsh(51,10)   -0.0863701  -4.5187e-05
sel_devs_fsh(51,11)   -0.0273301  0.000132712
sel_devs_fsh(51,12)   -0.0353218 -0.000150578
sel_devs_fsh(52,1)     0.059511  6.41773e-05
sel_devs_fsh(52,2)     0.144404 -6.33743e-05
sel_devs_fsh(52,3)    -0.289013   5.2293e-06
sel_devs_fsh(52,4)     -1.10598  7.50063e-05
sel_devs_fsh(52,5)     0.609959 -3.46068e-05
sel_devs_fsh(52,6)     0.348833  4.06448e-05
sel_devs_fsh(52,7)     0.211603 -6.23489e-06
sel_devs_fsh(52,8)   -0.0749432 -4.30461e-05
sel_devs_fsh(52,9)     0.105253 -2.98849e-05
sel_devs_fsh(52,10)     0.049249 -3.40894e-05
sel_devs_fsh(52,11)   -0.0304967  6.86535e-05
sel_devs_fsh(52,12)   -0.0283742 -3.95995e-05
sel_devs_fsh(53,1)    0.0362953  1.89561e-05
sel_devs_fsh(53,2)     0.193732 -6.15645e-05
sel_devs_fsh(53,3)    0.0692535  2.80243e-05
sel_devs_fsh(53,4)    -0.545393 -1.92662e-05
sel_devs_fsh(53,5)    0.0585134 -1.76306e-05
sel_devs_fsh(53,6)     0.207832 -0.000122967
sel_devs_fsh(53,7)     0.116113  8.23728e-05
sel_devs_fsh(53,8)     0.110464  0.000130526
sel_devs_fsh(53,9)   -0.0504154 -7.95183e-05
sel_devs_fsh(53,10)   -0.0758063 -5.92552e-06
sel_devs_fsh(53,11)   -0.0692963  7.82906e-05
sel_devs_fsh(53,12)   -0.0512927 -3.98727e-05
sel_devs_fsh(54,1)    0.0970498   1.6142e-05
sel_devs_fsh(54,2)     0.770601 -4.77478e-05
sel_devs_fsh(54,3)     0.145649  2.33201e-05
sel_devs_fsh(54,4)    -0.639496  0.000105516
sel_devs_fsh(54,5)     -1.36935 -7.36324e-05
sel_devs_fsh(54,6)    0.0750203 -8.93684e-05
sel_devs_fsh(54,7)     0.486252 -5.66067e-05
sel_devs_fsh(54,8)     0.272782  1.58733e-06
sel_devs_fsh(54,9)     0.174128 -2.21162e-05
sel_devs_fsh(54,10)     0.152912  7.68991e-05
sel_devs_fsh(54,11)   -0.0524895    0.0001152
sel_devs_fsh(54,12)    -0.113056 -4.48101e-05
sel_devs_fsh(55,1)     0.148071  8.94206e-06
sel_devs_fsh(55,2)      1.00222 -5.86205e-05
sel_devs_fsh(55,3)     0.652595  2.45706e-06
sel_devs_fsh(55,4)     0.746938  5.09995e-05
sel_devs_fsh(55,5)     0.215413 -7.25548e-06
sel_devs_fsh(55,6)    -0.524706 -7.80871e-06
sel_devs_fsh(55,7)    -0.648277  6.21483e-05
sel_devs_fsh(55,8)    -0.608271  1.69963e-05
sel_devs_fsh(55,9)    -0.344715 -0.000109219
sel_devs_fsh(55,10)    -0.297204  -3.6284e-05
sel_devs_fsh(55,11)    -0.146466  5.02849e-06
sel_devs_fsh(55,12)    -0.195596  7.11568e-05
sel_devs_fsh(56,1)   -0.0299276  2.66546e-05
sel_devs_fsh(56,2)     0.449961 -3.45671e-05
sel_devs_fsh(56,3)     0.924634  8.12982e-05
sel_devs_fsh(56,4)    -0.173495  7.21999e-05
sel_devs_fsh(56,5)    -0.118524 -3.24489e-05
sel_devs_fsh(56,6)    -0.576311 -0.000135981
sel_devs_fsh(56,7)    -0.169362  5.07659e-05
sel_devs_fsh(56,8)     0.103023  4.76315e-05
sel_devs_fsh(56,9)    -0.120699  -9.2631e-05
sel_devs_fsh(56,10)    -0.122298  1.83757e-05
sel_devs_fsh(56,11)    -0.100535  2.22694e-05
sel_devs_fsh(56,12)    -0.066466 -2.99792e-05
sel_devs_fsh(57,1)  0.000420405  3.93455e-05
sel_devs_fsh(57,2)     0.173042  3.02945e-05
sel_devs_fsh(57,3)    -0.276243 -4.46031e-05
sel_devs_fsh(57,4)     0.617106   3.9606e-05
sel_devs_fsh(57,5)    0.0921424 -2.69751e-05
sel_devs_fsh(57,6)   -0.0422071 -4.28971e-05
sel_devs_fsh(57,7)    -0.201326 -7.91788e-05
sel_devs_fsh(57,8)   -0.0535022   7.4876e-05
sel_devs_fsh(57,9)    -0.105891  2.30826e-05
sel_devs_fsh(57,10)    -0.172919  3.32571e-05
sel_devs_fsh(57,11)    -0.030689 -4.71026e-05
sel_devs_fsh(57,12)  6.64243e-05 -3.12576e-06
sel_devs_fsh(58,1)    0.0228839  3.92232e-05
sel_devs_fsh(58,2)    -0.362981 -5.33119e-05
sel_devs_fsh(58,3)   -0.0773495  9.41432e-05
sel_devs_fsh(58,4)      0.01962 -9.81833e-05
sel_devs_fsh(58,5)     0.590592 -9.40002e-05
sel_devs_fsh(58,6)     0.273944  8.92288e-06
sel_devs_fsh(58,7)    -0.302244 -1.64485e-05
sel_devs_fsh(58,8)    -0.179261  3.12298e-05
sel_devs_fsh(58,9)   -0.0266089 -2.76492e-05
sel_devs_fsh(58,10)    0.0279022  0.000123037
sel_devs_fsh(58,11)  -0.00705701 -1.06414e-05
sel_devs_fsh(58,12)    0.0205598  4.80454e-06
sel_devs_fsh(59,1)  4.14797e-06 -1.66457e-06
sel_devs_fsh(59,2)   0.00358034  2.99624e-06
sel_devs_fsh(59,3)   0.00543508 -7.00322e-06
sel_devs_fsh(59,4)     0.128575 -5.04284e-06
sel_devs_fsh(59,5)    -0.136001 -2.30571e-06
sel_devs_fsh(59,6)    -0.104154 -0.000113427
sel_devs_fsh(59,7)   0.00798598  4.23002e-05
sel_devs_fsh(59,8)   -0.0257572  1.14958e-05
sel_devs_fsh(59,9)   -0.0286067 -2.55357e-05
sel_devs_fsh(59,10)   0.00792421  4.15522e-05
sel_devs_fsh(59,11)    0.0344485  1.25884e-05
sel_devs_fsh(59,12)     0.106566  4.46797e-05
sel_devs_ats(1,2)     0.321088 -8.10227e-06
sel_devs_ats(1,3)     0.332012  2.19319e-06
sel_devs_ats(1,4)     0.305931 -1.39221e-05
sel_devs_ats(1,5)     0.298825 -1.22319e-06
sel_devs_ats(1,6)     0.315419  3.57586e-05
sel_devs_ats(1,7)     0.320648  9.22336e-07
sel_devs_ats(1,8)     0.316304  3.80739e-05
sel_devs_ats(2,2)     0.361779  5.75717e-06
sel_devs_ats(2,3)     0.361928  1.61779e-05
sel_devs_ats(2,4)     0.357105 -1.61824e-05
sel_devs_ats(2,5)     0.349646 -5.76245e-06
sel_devs_ats(2,6)      0.35254   2.5312e-05
sel_devs_ats(2,7)     0.358264 -8.49139e-06
sel_devs_ats(2,8)     0.361215  1.72558e-05
sel_devs_ats(3,2)     0.433433 -2.06708e-05
sel_devs_ats(3,3)     0.425941 -2.23597e-05
sel_devs_ats(3,4)     0.395665 -2.92717e-05
sel_devs_ats(3,5)     0.409203 -2.40644e-05
sel_devs_ats(3,6)     0.396798  1.30137e-05
sel_devs_ats(3,7)     0.401377 -3.42707e-05
sel_devs_ats(3,8)     0.392003   1.6517e-05
sel_devs_ats(4,2)     0.406098  8.34892e-06
sel_devs_ats(4,3)     0.488488 -1.27922e-05
sel_devs_ats(4,4)     0.479125 -5.52298e-06
sel_devs_ats(4,5)     0.441657 -7.28535e-06
sel_devs_ats(4,6)     0.448406  3.02483e-05
sel_devs_ats(4,7)     0.453156 -2.23044e-05
sel_devs_ats(4,8)      0.42725  2.12341e-05
sel_devs_ats(5,2)     0.436824  1.20408e-05
sel_devs_ats(5,3)      0.52316 -1.68151e-05
sel_devs_ats(5,4)     0.518214 -7.74493e-06
sel_devs_ats(5,5)      0.48325 -1.06022e-05
sel_devs_ats(5,6)     0.475634  4.04124e-05
sel_devs_ats(5,7)     0.490926 -3.16895e-05
sel_devs_ats(5,8)     0.464452  4.82508e-05
sel_devs_ats(6,2)     0.473952  1.02634e-05
sel_devs_ats(6,3)     0.497137 -3.75459e-06
sel_devs_ats(6,4)     0.553508 -1.79478e-05
sel_devs_ats(6,5)      0.51816 -2.17253e-06
sel_devs_ats(6,6)      0.52393  4.53399e-05
sel_devs_ats(6,7)     0.494895 -3.78079e-05
sel_devs_ats(6,8)     0.500192  4.61885e-05
sel_devs_ats(7,2)     0.544631 -1.89697e-05
sel_devs_ats(7,3)     0.539017 -4.54677e-06
sel_devs_ats(7,4)     0.522334 -3.67347e-05
sel_devs_ats(7,5)     0.550721  6.32275e-06
sel_devs_ats(7,6)     0.555671  3.59203e-05
sel_devs_ats(7,7)     0.537024 -3.57476e-05
sel_devs_ats(7,8)      0.52194   8.6366e-05
sel_devs_ats(8,2)     0.548628 -4.08685e-05
sel_devs_ats(8,3)     0.565112 -1.45446e-05
sel_devs_ats(8,4)     0.553515  -6.0864e-05
sel_devs_ats(8,5)     0.567177 -2.96839e-05
sel_devs_ats(8,6)     0.572812  3.70837e-06
sel_devs_ats(8,7)     0.559593  -6.3675e-05
sel_devs_ats(8,8)     0.543144 -7.30545e-06
sel_devs_ats(9,2)     0.514901  2.49514e-06
sel_devs_ats(9,3)     0.512915  5.96196e-05
sel_devs_ats(9,4)     0.584818  1.43323e-05
sel_devs_ats(9,5)     0.601148  1.74489e-05
sel_devs_ats(9,6)     0.585372  4.00376e-05
sel_devs_ats(9,7)     0.573295  -2.8467e-05
sel_devs_ats(9,8)      0.57061   8.6583e-05
sel_devs_ats(10,2)     0.511198  -3.9997e-05
sel_devs_ats(10,3)     0.526907 -2.05713e-06
sel_devs_ats(10,4)     0.612813 -2.38095e-05
sel_devs_ats(10,5)     0.613558 -1.85514e-05
sel_devs_ats(10,6)     0.596038  2.53081e-05
sel_devs_ats(10,7)     0.588384 -4.20877e-05
sel_devs_ats(10,8)     0.584724  2.28905e-05
sel_devs_ats(11,2)     0.614218  3.16657e-06
sel_devs_ats(11,3)     0.579967  4.27652e-05
sel_devs_ats(11,4)      0.51894  2.73519e-05
sel_devs_ats(11,5)     0.550707  2.98352e-06
sel_devs_ats(11,6)     0.581534  3.12619e-05
sel_devs_ats(11,7)     0.590365 -2.27621e-05
sel_devs_ats(11,8)     0.594373  6.36895e-05
sel_devs_ats(12,2)     0.594905 -6.68833e-05
sel_devs_ats(12,3)     0.572225 -1.68467e-05
sel_devs_ats(12,4)     0.529628 -2.49377e-05
sel_devs_ats(12,5)     0.547771 -2.80672e-05
sel_devs_ats(12,6)     0.575446 -3.27067e-07
sel_devs_ats(12,7)       0.5877 -5.77854e-05
sel_devs_ats(12,8)     0.591116  1.77639e-05
sel_devs_ats(13,2)     0.605319 -2.42505e-05
sel_devs_ats(13,3)     0.590662  2.39176e-05
sel_devs_ats(13,4)     0.559683  1.18972e-07
sel_devs_ats(13,5)     0.571623  5.58805e-06
sel_devs_ats(13,6)      0.58132  2.43689e-05
sel_devs_ats(13,7)     0.571195 -1.94554e-05
sel_devs_ats(13,8)     0.577045  1.93969e-05
sel_devs_ats(14,2)      0.62114 -4.32288e-05
sel_devs_ats(14,3)     0.591246  6.33131e-06
sel_devs_ats(14,4)     0.542078 -3.08843e-06
sel_devs_ats(14,5)     0.533128 -1.01847e-05
sel_devs_ats(14,6)     0.543745  5.46503e-06
sel_devs_ats(14,7)     0.559228 -3.61535e-05
sel_devs_ats(14,8)     0.575699  5.46583e-05
sel_devs_ats(15,2)     0.582278 -7.49853e-06
sel_devs_ats(15,3)     0.576704  3.27887e-05
sel_devs_ats(15,4)     0.546905  2.62474e-05
sel_devs_ats(15,5)     0.544485  5.66668e-06
sel_devs_ats(15,6)     0.554141   5.2931e-05
sel_devs_ats(15,7)     0.564452  6.15205e-06
sel_devs_ats(15,8)     0.565914  4.38054e-05
sel_devs_ats(16,2)     0.587411 -4.16303e-05
sel_devs_ats(16,3)     0.547284 -3.62764e-06
sel_devs_ats(16,4)     0.565509 -9.48144e-06
sel_devs_ats(16,5)     0.535755 -3.81932e-05
sel_devs_ats(16,6)     0.539565  1.44866e-05
sel_devs_ats(16,7)     0.547278 -3.95739e-05
sel_devs_ats(16,8)      0.53814  2.37692e-05
sel_devs_ats(17,2)     0.564783 -2.62602e-05
sel_devs_ats(17,3)      0.53983 -1.02471e-05
sel_devs_ats(17,4)     0.511439 -1.10305e-05
sel_devs_ats(17,5)     0.520796 -3.91063e-05
sel_devs_ats(17,6)     0.529756  2.36424e-05
sel_devs_ats(17,7)     0.536039 -2.99339e-05
sel_devs_ats(17,8)     0.523419  7.56224e-05
sel_devs_ats(18,2)     0.562991 -2.22014e-05
sel_devs_ats(18,3)     0.526653 -1.74197e-05
sel_devs_ats(18,4)     0.498567 -2.26894e-05
sel_devs_ats(18,5)     0.509164 -3.61508e-05
sel_devs_ats(18,6)     0.520643  1.91224e-05
sel_devs_ats(18,7)     0.527517 -3.67959e-05
sel_devs_ats(18,8)     0.511048  1.37021e-05
sel_devs_ats(19,2)     0.530128  9.38737e-06
sel_devs_ats(19,3)     0.542315  2.29552e-05
sel_devs_ats(19,4)     0.568381  1.44505e-05
sel_devs_ats(19,5)     0.553595  4.00263e-06
sel_devs_ats(19,6)     0.548398  6.18031e-05
sel_devs_ats(19,7)     0.532537  -7.6368e-06
sel_devs_ats(19,8)     0.495961  5.95116e-05
sel_devs_ats(20,2)     0.551499 -1.37637e-05
sel_devs_ats(20,3)     0.536558  1.37567e-05
sel_devs_ats(20,4)     0.573592 -1.45573e-05
sel_devs_ats(20,5)     0.556824 -5.86229e-07
sel_devs_ats(20,6)     0.556199  3.07045e-05
sel_devs_ats(20,7)     0.547545  -1.2774e-05
sel_devs_ats(20,8)     0.499866  4.38011e-05
sel_devs_ats(21,2)     0.460374 -2.39151e-05
sel_devs_ats(21,3)      0.58511 -1.59527e-05
sel_devs_ats(21,4)     0.608535 -3.56845e-05
sel_devs_ats(21,5)     0.583875 -3.38267e-05
